action,code,controller,endpoint,instance,job,le,method,namespace,pod,service,timeRange,value
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,0.512,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 41.0, 15.0, 9.0, 1.0, 18.0, 21.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 245.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 65.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,1.024,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,16.384,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,2.048,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,32.768,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,4.096,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.196:8080,prod-ssl-shoppingservice-v5,8.192,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-c77nq,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[4.0, 31.0, 55.0, 84.0, 176.0, 61.0, 42.0, 15.0, 9.0, 1.0, 18.0, 22.0, 1.0, 0.0, 1.0, 2.0, 45.0, 88.0, 246.0, 263.0, 293.0, 183.0, 75.0, 38.0, 0.0, 66.0, 261.0, 179.0, 45.0, 48.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,+Inf,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.001,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.002,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.004,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.008,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.016,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[1.0, 0.0, 1.0, 0.0, 9.0, 23.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 15.0, 2.0, 0.0, 5.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.032,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[31.0, 20.0, 28.0, 54.0, 187.0, 109.0, 54.0, 46.0, 26.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 77.0, 91.0, 97.0, 25.0, 3.0, 0.0, 0.0, 0.0, 44.0, 97.0, 59.0, 212.0, 92.0, 12.0, 39.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.064,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[57.0, 26.0, 31.0, 60.0, 197.0, 117.0, 61.0, 55.0, 35.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 84.0, 115.0, 108.0, 26.0, 4.0, 0.0, 0.0, 0.0, 59.0, 123.0, 88.0, 231.0, 107.0, 13.0, 53.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.128,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[77.0, 41.0, 50.0, 80.0, 218.0, 129.0, 80.0, 71.0, 59.0, 12.0, 0.0, 0.0, 0.0, 0.0, 9.0, 113.0, 151.0, 143.0, 33.0, 4.0, 0.0, 0.0, 0.0, 80.0, 161.0, 127.0, 250.0, 112.0, 23.0, 91.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.256,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 84.0, 223.0, 132.0, 84.0, 80.0, 63.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 120.0, 160.0, 145.0, 33.0, 4.0, 0.0, 0.0, 0.0, 87.0, 176.0, 133.0, 254.0, 114.0, 24.0, 97.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,0.512,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 224.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 161.0, 148.0, 34.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,1.024,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,16.384,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,2.048,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,32.768,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,4.096,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.138.197:8080,prod-ssl-shoppingservice-v5,8.192,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-7wbqz,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[83.0, 49.0, 62.0, 87.0, 225.0, 132.0, 86.0, 81.0, 65.0, 14.0, 0.0, 0.0, 0.0, 0.0, 10.0, 125.0, 162.0, 148.0, 35.0, 4.0, 0.0, 0.0, 0.0, 87.0, 179.0, 134.0, 254.0, 114.0, 25.0, 99.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,+Inf,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.001,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.002,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.004,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.008,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.016,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[1.0, 0.0, 0.0, 0.0, 8.0, 1.0, 13.0, 4.0, 1.0, 3.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 12.0, 10.0, 3.0, 7.0, 9.0, 5.0, 0.0, 0.0, 0.0, 1.0, 9.0, 5.0, 1.0, 3.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.032,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[15.0, 7.0, 0.0, 0.0, 170.0, 60.0, 97.0, 47.0, 40.0, 46.0, 27.0, 1.0, 7.0, 8.0, 14.0, 33.0, 68.0, 103.0, 109.0, 148.0, 64.0, 67.0, 17.0, 7.0, 0.0, 1.0, 182.0, 167.0, 51.0, 32.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.064,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[32.0, 11.0, 0.0, 0.0, 181.0, 73.0, 123.0, 67.0, 55.0, 62.0, 44.0, 6.0, 13.0, 13.0, 15.0, 42.0, 78.0, 121.0, 142.0, 176.0, 77.0, 74.0, 17.0, 9.0, 0.0, 1.0, 192.0, 213.0, 65.0, 49.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.128,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[41.0, 16.0, 0.0, 1.0, 184.0, 94.0, 140.0, 87.0, 80.0, 95.0, 61.0, 10.0, 26.0, 26.0, 20.0, 56.0, 88.0, 139.0, 186.0, 209.0, 84.0, 82.0, 23.0, 13.0, 0.0, 1.0, 196.0, 263.0, 102.0, 70.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.256,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 16.0, 0.0, 1.0, 187.0, 102.0, 144.0, 99.0, 91.0, 99.0, 64.0, 10.0, 31.0, 27.0, 24.0, 57.0, 92.0, 144.0, 195.0, 220.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 276.0, 110.0, 75.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,0.512,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 145.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 76.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,1.024,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,16.384,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,2.048,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,32.768,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,4.096,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.184:8080,prod-ssl-shoppingservice-v5,8.192,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-sf8kv,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[43.0, 17.0, 0.0, 1.0, 187.0, 102.0, 145.0, 99.0, 92.0, 99.0, 65.0, 10.0, 31.0, 28.0, 24.0, 57.0, 92.0, 146.0, 196.0, 222.0, 87.0, 84.0, 23.0, 13.0, 0.0, 1.0, 199.0, 277.0, 111.0, 78.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,+Inf,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[55.0, 104.0, 168.0, 134.0, 198.0, 45.0, 54.0, 30.0, 8.0, 40.0, 58.0, 69.0, 108.0, 110.0, 175.0, 114.0, 52.0, 0.0, 0.0, 172.0, 339.0, 369.0, 160.0, 203.0, 219.0, 135.0, 213.0, 166.0, 129.0, 64.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.001,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.002,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 5.0, 2.0, 3.0, 0.0, 2.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.004,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 5.0, 2.0, 3.0, 0.0, 2.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.008,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 5.0, 2.0, 3.0, 0.0, 2.0, 1.0, 0.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.016,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[2.0, 5.0, 18.0, 8.0, 26.0, 6.0, 6.0, 2.0, 0.0, 1.0, 1.0, 1.0, 3.0, 4.0, 14.0, 3.0, 1.0, 0.0, 0.0, 23.0, 53.0, 40.0, 12.0, 27.0, 16.0, 4.0, 1.0, 6.0, 7.0, 5.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.032,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[19.0, 47.0, 91.0, 85.0, 176.0, 38.0, 34.0, 20.0, 5.0, 16.0, 28.0, 33.0, 32.0, 42.0, 109.0, 73.0, 25.0, 0.0, 0.0, 120.0, 281.0, 314.0, 117.0, 103.0, 129.0, 50.0, 181.0, 108.0, 60.0, 24.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.064,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[31.0, 67.0, 115.0, 103.0, 182.0, 39.0, 42.0, 23.0, 5.0, 24.0, 39.0, 47.0, 62.0, 58.0, 129.0, 90.0, 40.0, 0.0, 0.0, 148.0, 316.0, 341.0, 135.0, 144.0, 168.0, 101.0, 193.0, 120.0, 82.0, 41.0]"
SplitOrder,200,ShoppingOrder,http,10.2.14.185:8080,prod-ssl-shoppingservice-v5,0.128,POST,ec-business-ssl,prod-ssl-shoppingservice-v5-777bfcb84f-hj8tf,prod-ssl-shoppingservice-v5,1618884007.09-1618887607.09,"[51.0, 95.0, 156.0, 123.0, 193.0, 44.0, 52.0, 28.0, 7.0, 38.0, 56.0, 62.0, 99.0, 104.0, 162.0, 109.0, 50.0, 0.0, 0.0, 168.0, 336.0, 364.0, 157.0, 190.0, 206.0, 131.0, 209.0, 155.0, 114.0, 61.0]"
